first_purchase_date,first_purchase_user_id,purchase_user_id,purchase_date,purchase_id,product_line
28/03/2020,6275897,6275897,30/07/2020,37603u9188z3060,Restaurant
28/03/2020,6275897,6275897,27/08/2020,23006q3988b9191,Restaurant
28/03/2020,6275897,6275897,12/08/2020,47488q3935a8009,Restaurant
28/03/2020,6275897,6275897,03/08/2020,39585g2926m6129,Restaurant
28/03/2020,6275897,6275897,13/08/2020,90070d9905j2631,Restaurant
28/03/2020,6275897,6275897,22/08/2020,77113a9926g2099,Restaurant
28/03/2020,6275897,6275897,19/09/2020,37817v8938z3703,Restaurant
28/03/2020,6275897,6275897,30/08/2020,54558g1450k9344,Restaurant
28/03/2020,6275897,6275897,29/10/2020,48288a7532t8204,Restaurant
28/03/2020,6275897,6275897,28/10/2020,59399d5410b5137,Restaurant
28/03/2020,6275897,6275897,28/09/2020,58054u6582l2631,Restaurant
28/03/2020,6275897,6275897,20/10/2020,34627v8493y4888,Restaurant
06/04/2020,6770453,6770453,09/05/2020,22779m4260p3198,Restaurant
06/04/2020,6770453,6770453,08/05/2020,18197p4749j6918,Restaurant
06/04/2020,6770453,6770453,05/05/2020,69569j9243c5182,Restaurant
06/04/2020,6770453,6770453,13/06/2020,72586d3520e3328,Restaurant
06/04/2020,6770453,6770453,10/08/2020,14331m5050s6857,Restaurant
03/04/2020,5566976,5566976,26/05/2020,77726z1553r5321,Restaurant
03/04/2020,5566976,5566976,14/07/2020,13182r2172k2475,Restaurant
03/04/2020,5566976,5566976,04/07/2020,55859i8224l9300,Restaurant
03/04/2020,5566976,5566976,30/08/2020,54013x7848p9292,Restaurant
03/04/2020,5566976,5566976,19/08/2020,21453k1422c5398,Restaurant
03/04/2020,5566976,5566976,22/08/2020,56867h4664f7685,Restaurant
03/04/2020,5566976,5566976,11/09/2020,63749e8104i7637,Restaurant
26/07/2020,6290513,6290513,15/09/2020,66465a5514w8881,Restaurant
26/07/2020,6290513,6290513,23/08/2020,29183w8377o4310,Restaurant
26/07/2020,6290513,6290513,01/09/2020,59641l9509y7166,Restaurant
26/07/2020,6290513,6290513,19/09/2020,50647y5881t6893,Restaurant
26/07/2020,6290513,6290513,08/09/2020,42587p4072c2404,Restaurant
26/07/2020,6290513,6290513,26/08/2020,11811i1523u4620,Restaurant
26/07/2020,6290513,6290513,13/09/2020,98631c2957k7148,Restaurant
26/07/2020,6290513,6290513,26/10/2020,78314o8058l6980,Retail store
26/07/2020,6290513,6290513,28/09/2020,71651t8625t4164,Restaurant
26/07/2020,6290513,6290513,21/09/2020,16766m9580d1598,Restaurant
26/07/2020,6290513,6290513,31/10/2020,38378m1209q6661,Restaurant
26/07/2020,6290513,6290513,28/09/2020,99314j5877k2200,Restaurant
26/07/2020,6290513,6290513,21/10/2020,64708s7396x4369,Restaurant
26/07/2020,6290513,6290513,20/10/2020,62601l4673e6198,Restaurant
26/07/2020,6290513,6290513,19/10/2020,29398a8438u3670,Restaurant
26/07/2020,6290513,6290513,13/10/2020,74603a9656c4426,Restaurant
26/07/2020,6290513,6290513,24/10/2020,31754r6062k9528,Restaurant
02/06/2020,2814909,2814909,25/08/2020,32246h1591k7652,Restaurant
02/06/2020,2814909,2814909,14/09/2020,48438q1741i9214,Restaurant
28/05/2020,2371122,2371122,22/07/2020,41664j9328l9225,Restaurant
28/05/2020,2371122,2371122,19/07/2020,49871a8713g2211,Restaurant
28/05/2020,2371122,2371122,23/09/2020,45803i4962o5528,Restaurant
28/05/2020,2371122,2371122,16/10/2020,96717b8704b4367,Restaurant
28/05/2020,2371122,2371122,02/10/2020,64871i2946d2491,Restaurant
28/05/2020,2371122,2371122,24/10/2020,70047q6292g3172,Restaurant
28/05/2020,2371122,2371122,19/10/2020,18989g5178k3162,Restaurant
05/08/2020,5063141,5063141,25/09/2020,14525a7428y9190,Restaurant
05/08/2020,5063141,5063141,13/10/2020,60878x4623y2813,Restaurant
14/03/2020,2432238,2432238,29/09/2020,13914i7682x2067,Restaurant
27/04/2020,3483572,3483572,01/10/2020,55874w7853m6945,Restaurant
27/04/2020,3483572,3483572,24/09/2020,88952e3860d1935,Restaurant
06/05/2020,2533862,2533862,08/07/2020,35617c5648t8556,Restaurant
06/05/2020,2533862,2533862,16/07/2020,75187i4481d6528,Restaurant
06/05/2020,2533862,2533862,29/06/2020,67541z7970l6918,Restaurant
06/05/2020,2533862,2533862,31/07/2020,49826s3457n5659,Restaurant
06/05/2020,2533862,2533862,11/08/2020,77060v3187q7854,Restaurant
06/05/2020,2533862,2533862,06/08/2020,83379e9470y9948,Restaurant
06/05/2020,2533862,2533862,10/08/2020,50865k9123n8236,Restaurant
06/05/2020,2533862,2533862,21/08/2020,96962b2720j9136,Restaurant
06/05/2020,2533862,2533862,22/08/2020,73192g6117b9199,Restaurant
11/09/2020,5356378,5356378,18/10/2020,93391d1366l1553,Restaurant
24/03/2020,8031675,8031675,27/04/2020,25149g1611u1507,Restaurant
24/03/2020,8031675,8031675,25/04/2020,20253b6019l8552,Restaurant
24/03/2020,8031675,8031675,08/05/2020,54121x2985j8614,Restaurant
24/03/2020,8031675,8031675,05/06/2020,15460a5520h2141,Restaurant
24/03/2020,8031675,8031675,06/06/2020,57399k2711x5958,Restaurant
24/03/2020,8031675,8031675,24/06/2020,10913v8561p1723,Restaurant
24/03/2020,8031675,8031675,23/06/2020,74199u3396r5660,Restaurant
24/03/2020,8031675,8031675,24/06/2020,54441r2008m4033,Restaurant
24/03/2020,8031675,8031675,22/07/2020,69998c8793y7884,Restaurant
15/03/2020,3672278,3672278,25/05/2020,81974c7145e3006,Restaurant
15/03/2020,3672278,3672278,29/07/2020,27542o1804a3187,Restaurant
06/04/2020,9047826,9047826,30/06/2020,40788u4337h2969,Restaurant
06/04/2020,9047826,9047826,28/05/2020,95289q6821g3291,Restaurant
06/04/2020,9047826,9047826,11/06/2020,74922s4668a2131,Restaurant
06/04/2020,9047826,9047826,17/07/2020,27613m5941v5195,Restaurant
06/04/2020,9047826,9047826,24/08/2020,30172o7305c9472,Restaurant
31/05/2020,5463783,5463783,14/07/2020,35780l9145r7853,Restaurant
31/05/2020,5463783,5463783,05/07/2020,45451p3417i8560,Restaurant
31/05/2020,5463783,5463783,03/07/2020,26279f1095d5218,Restaurant
31/05/2020,5463783,5463783,29/07/2020,32203y9735o1662,Restaurant
31/05/2020,5463783,5463783,30/07/2020,69256c5697h9274,Restaurant
31/05/2020,5463783,5463783,06/08/2020,51877t9965w3981,Restaurant
31/05/2020,5463783,5463783,23/07/2020,36484s6828l9087,Restaurant
31/05/2020,5463783,5463783,02/09/2020,99157v4958a2814,Restaurant
31/05/2020,5463783,5463783,27/09/2020,10647a8560v1530,Restaurant
31/05/2020,5463783,5463783,19/09/2020,25205x6636s8173,Restaurant
31/05/2020,5463783,5463783,11/10/2020,93311t9311s1990,Restaurant
31/05/2020,5463783,5463783,01/10/2020,76596t8875d5212,Restaurant
31/05/2020,5463783,5463783,20/10/2020,25306p9285y1537,Restaurant
31/05/2020,5463783,5463783,27/09/2020,38647l8342r4200,Restaurant
31/05/2020,5463783,5463783,13/10/2020,88722r2767n8790,Restaurant
31/05/2020,5463783,5463783,06/10/2020,71661k4794s5171,Restaurant
13/06/2020,4637282,4637282,29/08/2020,45007l1921v1867,Restaurant
14/06/2020,6779699,6779699,21/07/2020,58319k2951t6510,Restaurant
14/06/2020,6779699,6779699,19/07/2020,59285k3959r5004,Restaurant
14/06/2020,6779699,6779699,24/07/2020,31202t8738d1188,Restaurant
14/06/2020,6779699,6779699,21/09/2020,67719q8191i6376,Restaurant
14/06/2020,6779699,6779699,20/10/2020,51197b9349f7801,Restaurant
14/06/2020,6779699,6779699,28/09/2020,88625k6917h2161,Restaurant
14/06/2020,6779699,6779699,28/10/2020,82584m5185r1817,Restaurant
14/08/2020,5638437,5638437,10/10/2020,21148m3459s3073,Restaurant
15/08/2020,2035170,2035170,08/10/2020,78673f3560o9046,Restaurant
18/06/2020,1612582,1612582,25/07/2020,78616m1653e9106,Restaurant
18/06/2020,1612582,1612582,03/09/2020,38571r2552i5196,Restaurant
18/06/2020,1612582,1612582,30/09/2020,93985l9697d5504,Restaurant
18/06/2020,1612582,1612582,24/08/2020,13576v9756p2375,Restaurant
18/06/2020,1612582,1612582,02/09/2020,88934n1671m1049,Restaurant
18/06/2020,1612582,1612582,02/10/2020,52077w3633i9186,Restaurant
21/08/2020,4000622,4000622,26/09/2020,33167r9323w8995,Restaurant
17/04/2020,1464663,1464663,21/04/2020,65735u2891j8487,Restaurant
17/04/2020,1464663,1464663,02/05/2020,34327p3738y6868,Restaurant
17/04/2020,1464663,1464663,29/06/2020,49223d6291m4547,Restaurant
19/06/2020,9977258,9977258,24/08/2020,72239q5072j6475,Restaurant
19/06/2020,9977258,9977258,31/08/2020,76985t7220q6141,Restaurant
19/06/2020,9977258,9977258,29/07/2020,35649y9300h3005,Restaurant
19/06/2020,9977258,9977258,31/08/2020,63736e8808o1111,Restaurant
19/06/2020,9977258,9977258,19/08/2020,14569g9080l1627,Restaurant
19/06/2020,9977258,9977258,13/08/2020,91818l3196y3709,Restaurant
19/06/2020,9977258,9977258,31/08/2020,23564d7220p3422,Restaurant
19/06/2020,9977258,9977258,09/08/2020,85818v2843t6605,Restaurant
19/06/2020,9977258,9977258,14/09/2020,37804i8694r8159,Restaurant
19/06/2020,9977258,9977258,23/09/2020,22359m3194k1471,Restaurant
19/06/2020,9977258,9977258,13/09/2020,50765i9232m1567,Restaurant
19/06/2020,9977258,9977258,31/08/2020,49871h8359s7517,Restaurant
19/06/2020,9977258,9977258,23/08/2020,99724t6223r1543,Restaurant
19/06/2020,9977258,9977258,23/09/2020,41389d5838e2888,Restaurant
19/06/2020,9977258,9977258,15/09/2020,90783q8673b7584,Restaurant
19/06/2020,9977258,9977258,27/09/2020,69313i4754v6170,Restaurant
19/06/2020,9977258,9977258,23/08/2020,59100l4204j6671,Restaurant
19/06/2020,9977258,9977258,26/08/2020,81688g2199n2234,Restaurant
19/06/2020,9977258,9977258,24/08/2020,14372k4516j7449,Restaurant
19/06/2020,9977258,9977258,25/08/2020,39436f1598t1997,Restaurant
19/06/2020,9977258,9977258,28/09/2020,47295y9419l6810,Restaurant
19/06/2020,9977258,9977258,30/08/2020,16606h8992s1051,Restaurant
19/06/2020,9977258,9977258,25/08/2020,13508h5622w3555,Restaurant
19/06/2020,9977258,9977258,25/08/2020,89106k8006e8677,Restaurant
19/06/2020,9977258,9977258,18/09/2020,83233k5416v4957,Restaurant
19/06/2020,9977258,9977258,01/10/2020,18120g6500j7051,Restaurant
19/06/2020,9977258,9977258,29/09/2020,24284o4034o7235,Restaurant
19/06/2020,9977258,9977258,26/08/2020,64218t6027d2359,Restaurant
19/06/2020,9977258,9977258,05/09/2020,10956k9597i7021,Restaurant
19/06/2020,9977258,9977258,23/09/2020,78991h7037o7833,Restaurant
19/06/2020,9977258,9977258,04/10/2020,24837h8078y9617,Restaurant
19/06/2020,9977258,9977258,04/10/2020,92913k6983q2923,Restaurant
19/06/2020,9977258,9977258,22/10/2020,41454o4473l3317,Restaurant
19/06/2020,9977258,9977258,25/09/2020,59422n4268e4382,Restaurant
19/06/2020,9977258,9977258,28/09/2020,36158k6282o1871,Restaurant
19/06/2020,9977258,9977258,24/10/2020,53818d5580e3527,Restaurant
19/06/2020,9977258,9977258,31/10/2020,42322u8364k6563,Restaurant
19/06/2020,9977258,9977258,29/10/2020,58160b9645l6818,Restaurant
14/03/2020,6353048,6353048,31/05/2020,74255f1678a6908,Restaurant
23/07/2020,5810437,5810437,29/08/2020,49055m6833h3883,Restaurant
26/03/2020,3177888,3177888,22/05/2020,23323p3520h4649,Restaurant
26/03/2020,3177888,3177888,18/06/2020,98397b9249z3377,Restaurant
26/03/2020,3177888,3177888,05/08/2020,27329y4086a2331,Restaurant
26/03/2020,3177888,3177888,28/09/2020,73630w9917r4896,Restaurant
03/04/2020,2352552,2352552,30/06/2020,30193u8877c8104,Restaurant
03/04/2020,2352552,2352552,04/06/2020,96898x3979f3831,Restaurant
29/05/2020,4852896,4852896,02/07/2020,68097t3652k3746,Restaurant
29/05/2020,4852896,4852896,17/09/2020,64344v3936z9751,Restaurant
17/03/2020,5440402,5440402,24/05/2020,67683l2564f3242,Restaurant
17/03/2020,5440402,5440402,13/05/2020,82680j2712t8650,Restaurant
17/03/2020,5440402,5440402,06/05/2020,63285u3850g5127,Restaurant
17/03/2020,5440402,5440402,26/05/2020,79580p1476b6873,Restaurant
17/03/2020,5440402,5440402,30/05/2020,21222l8986l3021,Restaurant
07/04/2020,6849243,6849243,23/05/2020,94302d8500j2296,Restaurant
07/04/2020,6849243,6849243,18/06/2020,32427h4145u2763,Restaurant
07/04/2020,6849243,6849243,19/06/2020,98663p3284x1705,Restaurant
07/04/2020,6849243,6849243,07/07/2020,57071t3699d7718,Restaurant
07/04/2020,6849243,6849243,21/07/2020,88684k3261t4030,Restaurant
07/04/2020,6849243,6849243,25/07/2020,71731m9682u5090,Restaurant
07/04/2020,6849243,6849243,26/07/2020,72383a7405y5164,Restaurant
07/04/2020,6849243,6849243,20/07/2020,81831c7820i7820,Restaurant
07/04/2020,6849243,6849243,15/08/2020,59427h1290i8385,Restaurant
07/04/2020,6849243,6849243,26/08/2020,72293x9141z2370,Restaurant
07/04/2020,6849243,6849243,29/08/2020,99108y7317y8110,Restaurant
07/04/2020,6849243,6849243,01/08/2020,45183v3637t3722,Restaurant
07/04/2020,6849243,6849243,27/07/2020,14975e2186a5730,Restaurant
07/04/2020,6849243,6849243,20/08/2020,14074b6036p2809,Restaurant
07/04/2020,6849243,6849243,01/09/2020,62743z1263g3945,Restaurant
07/04/2020,6849243,6849243,22/08/2020,75285r9487i5086,Restaurant
07/04/2020,6849243,6849243,03/09/2020,78476o9132a7933,Restaurant
07/04/2020,6849243,6849243,03/09/2020,28378u6662h8643,Restaurant
07/04/2020,6849243,6849243,14/09/2020,88881r3045i1549,Restaurant
07/04/2020,6849243,6849243,29/08/2020,25311z5340p6248,Restaurant
07/04/2020,6849243,6849243,04/09/2020,62610n5403h6532,Restaurant
07/04/2020,6849243,6849243,01/09/2020,62619p2965a2992,Restaurant
07/04/2020,6849243,6849243,09/09/2020,99571d3241p6154,Restaurant
07/04/2020,6849243,6849243,23/09/2020,77373b2131z9446,Restaurant
07/04/2020,6849243,6849243,16/10/2020,92067d8756t7281,Restaurant
07/04/2020,6849243,6849243,24/09/2020,48599v1170q4572,Restaurant
07/04/2020,6849243,6849243,29/09/2020,66525g5754w4282,Restaurant
07/04/2020,6849243,6849243,10/10/2020,71317o5486v9331,Restaurant
07/04/2020,6849243,6849243,16/10/2020,63727z7555q1643,Restaurant
05/06/2020,2212908,2212908,08/08/2020,60588x6467h5943,Restaurant
31/03/2020,9252171,9252171,15/08/2020,41249n1062i7483,Restaurant
21/03/2020,9739851,9739851,27/09/2020,21992a1873f3092,Restaurant
21/03/2020,9739851,9739851,29/09/2020,91322q2155q4815,Restaurant
08/04/2020,5091576,5091576,23/05/2020,36532o8575i6882,Restaurant
08/04/2020,5091576,5091576,28/05/2020,70557y2604e8036,Restaurant
08/04/2020,5091576,5091576,15/05/2020,31344y3391d5273,Restaurant
08/04/2020,5091576,5091576,30/04/2020,53413t9288d7441,Restaurant
08/04/2020,5091576,5091576,03/07/2020,18255j8442r6325,Restaurant
08/04/2020,5091576,5091576,25/08/2020,33993c4774t2200,Restaurant
08/04/2020,5091576,5091576,21/09/2020,13299m1624x9292,Restaurant
12/04/2020,1957972,1957972,21/05/2020,65699e9318y8550,Restaurant
23/05/2020,7618133,7618133,22/07/2020,11074h4676q9373,Restaurant
23/05/2020,7618133,7618133,24/07/2020,36166d9706w8573,Restaurant
23/05/2020,7618133,7618133,21/08/2020,90468k3114y8009,Restaurant
23/05/2020,7618133,7618133,24/07/2020,34743b2436u7212,Restaurant
23/05/2020,7618133,7618133,19/08/2020,57028h6843t8210,Restaurant
23/05/2020,7618133,7618133,20/09/2020,18298a6624u3533,Restaurant
23/05/2020,7618133,7618133,11/09/2020,51674m1108o9604,Restaurant
23/05/2020,7618133,7618133,25/09/2020,35983d9755i5518,Restaurant
23/05/2020,7618133,7618133,30/09/2020,11408b9360z3828,Restaurant
23/05/2020,7618133,7618133,22/08/2020,13298p3621m2673,Restaurant
23/05/2020,7618133,7618133,05/09/2020,32582t2605y6133,Restaurant
23/05/2020,7618133,7618133,08/09/2020,30054p4463j1556,Restaurant
23/05/2020,7618133,7618133,07/09/2020,75487m7787s3759,Restaurant
23/05/2020,7618133,7618133,28/08/2020,25377d5187x3076,Restaurant
23/05/2020,7618133,7618133,07/10/2020,66986v2697t6211,Restaurant
23/05/2020,7618133,7618133,29/10/2020,37911r5735m2001,Restaurant
23/05/2020,7618133,7618133,29/09/2020,74777s8508o8631,Restaurant
23/05/2020,7618133,7618133,16/10/2020,38599y5454j1006,Restaurant
22/05/2020,3369003,3369003,08/09/2020,88054d4702t7513,Restaurant
22/05/2020,3369003,3369003,30/09/2020,99131e1426x6853,Restaurant
22/05/2020,3369003,3369003,27/09/2020,17219k9629g8226,Restaurant
22/05/2020,3369003,3369003,16/10/2020,28054a6180z9121,Restaurant
30/06/2020,9845267,9845267,27/07/2020,60272d8085x9308,Restaurant
30/06/2020,9845267,9845267,01/08/2020,26527b1324j6341,Restaurant
30/06/2020,9845267,9845267,15/09/2020,39450m1936r2460,Restaurant
28/07/2020,3977873,3977873,15/10/2020,45084y7838v3512,Restaurant
23/07/2020,6821431,6821431,15/09/2020,79446q4834s5286,Restaurant
23/07/2020,6821431,6821431,08/09/2020,36099k7475h4978,Restaurant
23/07/2020,6821431,6821431,05/10/2020,79336i3305u4984,Restaurant
23/07/2020,6821431,6821431,11/10/2020,68697a1544z9486,Restaurant
23/07/2020,6821431,6821431,06/10/2020,58242f7751l4743,Restaurant
16/05/2020,5855793,5855793,10/08/2020,64098l8227e1246,Restaurant
11/05/2020,2447579,2447579,11/06/2020,91583j2751w3214,Restaurant
11/05/2020,2447579,2447579,07/06/2020,70724k8127w9860,Restaurant
11/05/2020,2447579,2447579,24/06/2020,19501a1456h8306,Restaurant
11/05/2020,2447579,2447579,08/06/2020,63886x7879t3836,Restaurant
11/05/2020,2447579,2447579,15/06/2020,56799d4716d1531,Restaurant
11/05/2020,2447579,2447579,24/06/2020,45510c3088x6682,Restaurant
11/05/2020,2447579,2447579,31/05/2020,59522n3278l7153,Restaurant
11/05/2020,2447579,2447579,30/07/2020,74485q2302g4883,Restaurant
11/05/2020,2447579,2447579,04/08/2020,22230s7174r3489,Restaurant
11/05/2020,2447579,2447579,28/08/2020,83830y6701v7083,Restaurant
11/05/2020,2447579,2447579,29/09/2020,56757z9092r1507,Restaurant
11/05/2020,2447579,2447579,06/09/2020,70423n7111w1896,Restaurant
11/05/2020,2447579,2447579,29/08/2020,78060r2064l2302,Restaurant
11/05/2020,2447579,2447579,11/10/2020,53822t3966h8263,Restaurant
11/05/2020,2447579,2447579,09/10/2020,75634d2607o7616,Restaurant
20/07/2020,2001470,2001470,28/09/2020,78867t8680y1560,Restaurant
12/04/2020,3875794,3875794,18/07/2020,83545r7417d4829,Restaurant
27/03/2020,3442064,3442064,31/05/2020,40368i1027n4000,Restaurant
14/04/2020,6205870,6205870,23/05/2020,35377x6236l6474,Restaurant
14/04/2020,6205870,6205870,29/06/2020,86718j8556v3661,Restaurant
14/04/2020,6205870,6205870,21/06/2020,20400z9712w5467,Restaurant
14/04/2020,6205870,6205870,26/06/2020,44833q1122y3706,Restaurant
14/04/2020,6205870,6205870,02/07/2020,80938v3011j4296,Restaurant
14/04/2020,6205870,6205870,21/09/2020,92106g3761v3742,Restaurant
14/04/2020,6205870,6205870,22/10/2020,16233w4810b4076,Restaurant
05/04/2020,2715292,2715292,16/05/2020,73219a1564n1316,Restaurant
05/04/2020,2715292,2715292,24/05/2020,63910c8078t5366,Restaurant
05/04/2020,2715292,2715292,31/05/2020,81874z9682z8240,Restaurant
05/04/2020,2715292,2715292,02/07/2020,80881k7774x8178,Restaurant
05/04/2020,2715292,2715292,26/07/2020,59800k6656l9833,Restaurant
05/04/2020,2715292,2715292,26/09/2020,65228g4212t2669,Restaurant
05/04/2020,2715292,2715292,20/09/2020,32102g3586y7766,Restaurant
05/04/2020,2715292,2715292,15/09/2020,60524p8079o8472,Restaurant
05/04/2020,2715292,2715292,17/09/2020,46332o9284i3750,Restaurant
09/04/2020,6326687,6326687,05/06/2020,77442v7994c1899,Restaurant
09/04/2020,6326687,6326687,14/06/2020,64063q5099d2727,Restaurant
09/04/2020,6326687,6326687,24/08/2020,56252x9999k8246,Restaurant
09/04/2020,6326687,6326687,01/09/2020,64619c9807p1158,Restaurant
09/04/2020,6326687,6326687,29/09/2020,17455q8133w4554,Restaurant
09/04/2020,6326687,6326687,24/09/2020,22874y6242c1315,Restaurant
09/04/2020,6326687,6326687,22/09/2020,59450e8581d5053,Restaurant
28/07/2020,8126530,8126530,25/09/2020,20562v4966r1804,Restaurant
28/07/2020,8126530,8126530,30/10/2020,54236d1355s5718,Restaurant
12/04/2020,6594020,6594020,02/06/2020,61995c5357g8912,Restaurant
12/04/2020,6594020,6594020,24/06/2020,64402x7073g3539,Restaurant
04/04/2020,7028333,7028333,30/05/2020,47295s5146p8959,Restaurant
20/03/2020,9676396,9676396,27/06/2020,19344d7958e3961,Restaurant
20/03/2020,9676396,9676396,24/06/2020,61721u1662d4353,Restaurant
20/03/2020,9676396,9676396,20/08/2020,75019l3084c7725,Restaurant
20/03/2020,9676396,9676396,10/09/2020,49123k6966k5243,Restaurant
08/05/2020,4345435,4345435,19/08/2020,36270i5002x3383,Restaurant
15/04/2020,4060108,4060108,26/05/2020,64220k4295y1405,Restaurant
15/04/2020,4060108,4060108,25/06/2020,36602p5600k4047,Restaurant
15/04/2020,4060108,4060108,14/07/2020,60953z3444y3821,Restaurant
20/05/2020,6485687,6485687,30/06/2020,42088w5980b9702,Restaurant
20/05/2020,6485687,6485687,19/06/2020,55329g3202x9538,Restaurant
20/05/2020,6485687,6485687,02/06/2020,58597t7766r1981,Restaurant
20/05/2020,6485687,6485687,01/07/2020,94790w2464c2412,Restaurant
20/05/2020,6485687,6485687,24/06/2020,31136u6602u8461,Restaurant
20/05/2020,6485687,6485687,16/06/2020,99911c6138y3158,Restaurant
21/04/2020,6343250,6343250,28/06/2020,48871m2297a1967,Restaurant
28/05/2020,2611837,2611837,29/09/2020,13471a4052t1417,Restaurant
28/05/2020,2611837,2611837,06/09/2020,92658c9547n5584,Restaurant
28/05/2020,2611837,2611837,28/09/2020,22902q1261q5796,Restaurant
17/07/2020,7924437,7924437,01/08/2020,50076v5277b7196,Restaurant
17/07/2020,7924437,7924437,02/08/2020,36452m2619t3186,Restaurant
17/07/2020,7924437,7924437,21/09/2020,36732p7454t7419,Restaurant
17/07/2020,7924437,7924437,07/09/2020,10952t5858u9173,Restaurant
17/07/2020,7924437,7924437,22/10/2020,49114l4797e8178,Restaurant
17/07/2020,7924437,7924437,23/10/2020,99708o1112z8779,Restaurant
21/06/2020,3545557,3545557,31/07/2020,17515r3986o6523,Restaurant
21/06/2020,3545557,3545557,27/07/2020,65673n5605f9214,Restaurant
14/05/2020,4435031,4435031,20/07/2020,66402a4328u6420,Restaurant
30/03/2020,3347284,3347284,26/04/2020,63830c4449f1488,Restaurant
30/03/2020,3347284,3347284,29/04/2020,83751u7843d4914,Restaurant
30/03/2020,3347284,3347284,21/05/2020,60695s2670x5090,Restaurant
30/03/2020,3347284,3347284,01/05/2020,50773s3089s9340,Restaurant
30/03/2020,3347284,3347284,15/05/2020,61449u1486l4673,Restaurant
30/03/2020,3347284,3347284,26/05/2020,91298u2841j9060,Restaurant
30/03/2020,3347284,3347284,02/06/2020,40676s4407r4806,Restaurant
30/03/2020,3347284,3347284,15/06/2020,25193r9766x9756,Restaurant
30/03/2020,3347284,3347284,08/07/2020,25028x5530v3313,Restaurant
30/03/2020,3347284,3347284,04/07/2020,25199y9780u5892,Restaurant
30/03/2020,3347284,3347284,25/07/2020,41001k7480e4767,Restaurant
30/03/2020,3347284,3347284,16/08/2020,50273a1090f3828,Restaurant
30/03/2020,3347284,3347284,23/07/2020,59347y6807k1464,Restaurant
30/03/2020,3347284,3347284,31/07/2020,74858s3499o7971,Restaurant
30/03/2020,3347284,3347284,16/08/2020,10694j9411q5870,Restaurant
25/05/2020,8609016,8609016,23/08/2020,84955x4469i2963,Restaurant
25/05/2020,8609016,8609016,02/08/2020,81442l7199h8721,Restaurant
25/05/2020,8609016,8609016,25/08/2020,34412r1243z3910,Restaurant
25/05/2020,8609016,8609016,24/08/2020,32224v5440c9026,Restaurant
14/06/2020,9689620,9689620,24/07/2020,97857u6328f8753,Restaurant
14/06/2020,9689620,9689620,22/09/2020,95906e5230i3363,Restaurant
14/06/2020,9689620,9689620,09/09/2020,92518z6433j3370,Restaurant
14/06/2020,9689620,9689620,27/10/2020,45945w3709z2126,Restaurant
14/06/2020,9689620,9689620,11/10/2020,41162b8267k1433,Restaurant
14/06/2020,9689620,9689620,03/10/2020,29418f2453o6925,Restaurant
14/06/2020,9689620,9689620,13/10/2020,47768u1591i3129,Restaurant
14/06/2020,9689620,9689620,05/10/2020,91930q3079w5461,Restaurant
28/03/2020,7849215,7849215,13/05/2020,26583n6414d8612,Restaurant
28/03/2020,7849215,7849215,05/05/2020,10918s3445r4290,Restaurant
28/03/2020,7849215,7849215,29/04/2020,53793u7254t2408,Restaurant
28/03/2020,7849215,7849215,16/06/2020,50236l7774x4755,Restaurant
28/03/2020,7849215,7849215,14/06/2020,44053i9526l2991,Restaurant
28/03/2020,7849215,7849215,30/05/2020,43941h1687t4735,Restaurant
28/03/2020,7849215,7849215,06/06/2020,19347d8457s1018,Restaurant
28/03/2020,7849215,7849215,28/05/2020,69841h2026f6438,Restaurant
28/03/2020,7849215,7849215,26/06/2020,62025r8672g9892,Restaurant
28/03/2020,7849215,7849215,25/06/2020,21549q3651e8281,Restaurant
28/03/2020,7849215,7849215,11/07/2020,85024u4689m7100,Restaurant
28/03/2020,7849215,7849215,28/07/2020,43989d6560v1210,Restaurant
28/03/2020,7849215,7849215,26/06/2020,77281n4549m2942,Restaurant
28/03/2020,7849215,7849215,17/08/2020,83856a8752l8724,Restaurant
28/03/2020,7849215,7849215,05/08/2020,50744q6614x8546,Restaurant
28/03/2020,7849215,7849215,26/08/2020,62123c9772y3994,Restaurant
28/03/2020,7849215,7849215,04/08/2020,88003m2295a6212,Restaurant
28/03/2020,7849215,7849215,03/09/2020,49224f8628u1481,Restaurant
28/03/2020,7849215,7849215,07/09/2020,18093l3266x3166,Restaurant
28/03/2020,7849215,7849215,08/10/2020,42101f6591f1836,Restaurant
28/03/2020,7849215,7849215,20/10/2020,33794j1271w6078,Restaurant
03/08/2020,9455427,9455427,25/10/2020,19538j3220b4581,Restaurant
03/08/2020,9455427,9455427,21/09/2020,47091i4677i6328,Restaurant
03/08/2020,9455427,9455427,31/10/2020,43721j4885f6943,Restaurant
03/08/2020,9455427,9455427,24/09/2020,38454v6848c1064,Restaurant
14/07/2020,3446239,3446239,03/09/2020,88100v3060q1024,Restaurant
14/07/2020,3446239,3446239,30/09/2020,62177z6042i1760,Restaurant
14/07/2020,3446239,3446239,14/09/2020,33636o8571r9463,Restaurant
14/07/2020,3446239,3446239,09/09/2020,30111n7940j4556,Restaurant
14/07/2020,3446239,3446239,09/09/2020,66015k4683y9894,Restaurant
14/07/2020,3446239,3446239,23/09/2020,49258v4623t5303,Restaurant
14/07/2020,3446239,3446239,18/09/2020,35173u1581p7110,Restaurant
14/07/2020,3446239,3446239,24/08/2020,97188d7739i7040,Restaurant
14/07/2020,3446239,3446239,06/09/2020,84654b6294t9023,Restaurant
