purchase_date,user_id,purchase_id,venue_id,product_line
13.05.20,7223138,33360m4400t4695,618549q5701,Restaurant
14.05.20,7223138,57766b5035q8610,857662k1988,Restaurant
08.06.20,7223138,92259v2021j4141,207211a8234,Restaurant
24.06.20,7223138,37847r2120q8172,884139t4798,Restaurant
29.08.20,1666445,83748i4508y3378,887126u6437,Restaurant
27.09.20,1666445,18780y2787m2811,887126u6437,Restaurant
27.05.20,5338544,55247k8844g9656,378379i3902,Restaurant
31.05.20,5338544,54549s3271j1885,125328d2592,Restaurant
05.05.20,5338544,27922e8618x2839,324637u7703,Restaurant
21.05.20,5338544,46090p6616r8447,788378u1174,Restaurant
28.04.20,5338544,15775c2893p2533,548450b3312,Restaurant
22.04.20,5338544,92829n5331p3252,125328d2592,Restaurant
29.04.20,5338544,28896j5373s2899,548450b3312,Restaurant
13.05.20,5338544,14010e8753q2259,690429k1728,Restaurant
29.05.20,5338544,59846c5085t4679,371153l1480,Restaurant
20.05.20,5338544,87156k5530g7890,557994s1047,Restaurant
03.06.20,5338544,72809s2653p3404,939153u1011,Restaurant
01.07.20,5338544,92606n3731a3229,298454q9267,Restaurant
05.06.20,5338544,64956v6316c1993,971791d9866,Restaurant
11.06.20,5338544,99561h8106l1597,188128d3159,Restaurant
22.06.20,5338544,84963n2694t7486,122915b3615,Restaurant
06.06.20,5338544,69197s7641k5871,941155p2895,Restaurant
23.06.20,5338544,71243f6430g3022,192786j3206,Restaurant
22.05.20,5338544,42971b5056k1900,125328d2592,Restaurant
26.05.20,5338544,48231x7089t6967,980379m1409,Restaurant
24.05.20,5338544,16528a4522r1084,863086r6712,Restaurant
07.06.20,5338544,44935q4062f2780,729100j2736,Restaurant
16.06.20,5338544,56133o1645m1323,856683k8369,Restaurant
07.07.20,5338544,14987a1238o1073,330499y9274,Restaurant
06.08.20,5338544,18939f4377u7501,863086r6712,Restaurant
22.08.20,5338544,21207t8855d5985,330499y9274,Restaurant
22.08.20,5338544,54610k9902z3073,839761b3038,Restaurant
01.08.20,5338544,89295u7072p3894,839761b3038,Restaurant
21.09.20,5338544,99631v4811j2544,618765i2910,Restaurant
01.10.20,5338544,90282r9374a5663,475177a9562,Restaurant
28.06.20,7392920,50657c3948u6344,729336c9300,Restaurant
07.07.20,7392920,25962r1263y6949,302553d6496,Restaurant
06.07.20,7392920,24379c8161t5991,618549q5701,Restaurant
21.10.20,7392920,42737t3557i8406,302553d6496,Restaurant
23.08.20,9500614,16336z5810t1429,646949n9242,Restaurant
17.09.20,9500614,85811a2119l3048,971604h3401,Restaurant
24.09.20,9500614,39124r3427z7823,174400s2993,Restaurant
30.09.20,9500614,52711z4753o8442,809999p9808,Restaurant
13.10.20,9500614,79534w2099t6052,971604h3401,Restaurant
11.10.20,9500614,24021o7210e4450,809999p9808,Restaurant
02.10.20,9500614,33132s5966c4393,809999p9808,Restaurant
05.07.20,8755612,96164t1471y2375,348911r9088,Restaurant
17.08.20,1493916,12284u5737t8776,192976e3251,Restaurant
29.08.20,1493916,97408v8040i5568,174400s2993,Restaurant
22.06.20,5297840,23036s1653i5920,206443l7062,Restaurant
19.10.20,2891848,79340h3931i7543,383217b8485,Restaurant
03.07.20,7482495,28267o9199p5106,929750i1407,Restaurant
06.07.20,7482495,55366s4237u4199,907598f5618,Restaurant
28.10.20,7482495,32276o3254t3988,241686j4263,Restaurant
21.06.20,7485239,85015h1610t9104,851871s6902,Restaurant
31.08.20,4932880,37119v9124y5185,772851n4257,Restaurant
12.09.20,4932880,11392a8985f2870,873650a1230,Restaurant
24.04.20,4838506,71326o4890l7711,211820w2916,Restaurant
14.06.20,4838506,11135o3634o8426,211820w2916,Restaurant
20.09.20,4838506,51884c9698n1760,211820w2916,Restaurant
01.10.20,6165175,80079p2363c4025,902511r3834,Restaurant
22.07.20,2589873,62813x7250m5266,216498n4482,Restaurant
30.08.20,2589873,66130n1879y6812,383217b8485,Restaurant
18.08.20,2589873,85852n5922c9392,925449l3221,Restaurant
31.08.20,2589873,52928s6837h4139,925449l3221,Restaurant
14.09.20,2589873,94228c6071s1491,896675w9006,Retail store
23.09.20,2589873,49187h5244a6910,973315e5380,Restaurant
27.09.20,2589873,74589r9583r8379,925449l3221,Restaurant
01.09.20,2589873,61664n6757h4372,383217b8485,Restaurant
28.08.20,2589873,96488s8259l4374,383217b8485,Restaurant
29.09.20,2589873,43971w7597v6271,925449l3221,Restaurant
25.08.20,2589873,90751t7387r6139,925449l3221,Restaurant
23.09.20,2589873,99990l8448g6227,925449l3221,Restaurant
05.09.20,2589873,20107x1792h9383,852349a9257,Restaurant
26.10.20,2589873,78241z7255v3392,925449l3221,Restaurant
26.09.20,2589873,99422t1030n3070,925449l3221,Restaurant
13.06.20,3676160,96876r7937e4213,333513z3996,Restaurant
01.07.20,3676160,61984m1745l6934,450812g5746,Restaurant
22.05.20,3676160,65085d1891r5711,923601a2137,Restaurant
08.06.20,3676160,57539y2766w1178,232664z5482,Restaurant
23.06.20,3676160,55339z3903t3737,232664z5482,Restaurant
25.06.20,3676160,27155z8293p6652,972994z7834,Restaurant
30.07.20,3676160,62553c6468b6144,972994z7834,Restaurant
30.07.20,3676160,58851s9433l3670,969362y1026,Restaurant
20.07.20,3676160,85432f5829m8419,128998y6862,Restaurant
06.07.20,3676160,14414x8604c1649,201710t2383,Restaurant
01.07.20,3676160,17862n9278j7529,280455n5713,Restaurant
25.06.20,3676160,74020x6806f4169,703975j9801,Restaurant
25.07.20,3676160,76340w1401r4310,229563n6678,Restaurant
12.08.20,3676160,61104w9413d4333,969362y1026,Restaurant
26.08.20,3676160,29513f9400l9254,325294t2666,Restaurant
10.08.20,3676160,58202a3519i8926,729629l4733,Restaurant
07.08.20,3676160,20934j5019n4132,923601a2137,Restaurant
26.08.20,3676160,94146q8714s9141,275842a8803,Restaurant
04.09.20,3676160,56048l7837p3500,450812g5746,Restaurant
02.09.20,3676160,91448e2622k9591,325294t2666,Restaurant
26.08.20,3676160,49736f6423z7350,729629l4733,Restaurant
24.09.20,3676160,57304i1841u6575,636373z3028,Restaurant
03.09.20,3676160,19058w8528l3992,729629l4733,Restaurant
24.09.20,3676160,66706i6898l5880,390899o8266,Restaurant
24.09.20,3676160,44194e5749y1861,636373z3028,Restaurant
12.07.20,7507266,70044l6896e9115,561473u7086,Restaurant
02.07.20,7507266,69928u9633a7583,561473u7086,Restaurant
22.07.20,7507266,51149b7675n4676,561473u7086,Restaurant
12.05.20,3009026,23208r4015f1068,690429k1728,Restaurant
08.05.20,3009026,28629j1411v7310,120772q9252,Restaurant
21.06.20,3009026,62609j7593i5193,120772q9252,Restaurant
10.07.20,3009026,72875p4283r1296,847068j9672,Restaurant
26.06.20,3009026,35978t8216r3562,702471y9270,Restaurant
25.07.20,3009026,86089t9358r6465,847068j9672,Restaurant
08.07.20,3009026,35047f5433x5732,904338r2358,Restaurant
28.07.20,3009026,34014k8214j9240,847068j9672,Restaurant
24.07.20,3009026,29065w1560n6015,853655s6536,Restaurant
21.09.20,3009026,60140v6429c5272,120772q9252,Restaurant
04.09.20,3009026,85467n1035w7571,120772q9252,Restaurant
06.09.20,3009026,15937u3380j4016,120772q9252,Restaurant
06.09.20,3009026,23134h8627p5593,243604r1416,Restaurant
08.10.20,3009026,77501q5710t6764,690429k1728,Restaurant
18.10.20,3009026,95069k3735o4428,232065e2125,Restaurant
07.10.20,3009026,58784b3614o9196,120772q9252,Restaurant
02.10.20,3009026,47253t1356v6730,128998y6862,Restaurant
17.10.20,3009026,53394b7880n8846,847068j9672,Restaurant
27.05.20,6064039,47813m5515l3426,948046x6207,Restaurant
15.05.20,6064039,33761p2362h5233,160016h2281,Restaurant
29.04.20,6597534,53488x2354j9631,109445d7398,Retail store
24.08.20,6597534,79912w7223a9893,859489v4876,Retail store
05.06.20,1636386,69219b2008c3677,321452q1122,Restaurant
28.05.20,5057536,99892k6968c3765,876157e8275,Restaurant
05.06.20,5057536,54439m6236w1366,876157e8275,Restaurant
06.06.20,5057536,17454w2705u8528,876157e8275,Restaurant
27.06.20,5057536,22880n1081j8540,876157e8275,Restaurant
25.06.20,5057536,89555w6789q2910,876157e8275,Restaurant
27.07.20,5057536,35017q4897l8032,285669x4248,Restaurant
27.06.20,5057536,50182z8705o1125,485196q7880,Restaurant
26.06.20,5057536,97065v5924k3496,496995c8651,Restaurant
22.07.20,5057536,71886j9927q1621,357482v7185,Restaurant
27.06.20,5057536,53086k4878n5350,357482v7185,Restaurant
11.07.20,5057536,60887w1473a3168,405525q4908,Restaurant
26.07.20,5057536,41431r4446u1280,876157e8275,Restaurant
07.08.20,5057536,55122y5727l1761,606780k2011,Restaurant
24.09.20,5057536,84295e4852j8758,357482v7185,Restaurant
25.09.20,5057536,61407f3389g2445,357482v7185,Restaurant
06.10.20,5057536,60746r4857w8800,279504r2933,Restaurant
03.10.20,3464046,82944b4995o1984,902511r3834,Restaurant
16.10.20,3464046,66827s1327t1042,902511r3834,Restaurant
28.09.20,3464046,77007o9662q9608,192976e3251,Restaurant
24.06.20,9104353,37305c1813s1602,561473u7086,Restaurant
18.05.20,9439457,15745j5335w5721,841914d9463,Restaurant
16.06.20,9439457,99619w3527s4966,485196q7880,Restaurant
08.06.20,9439457,49963r6626k4235,841914d9463,Restaurant
05.06.20,9439457,26221t2628m3201,802181g7135,Restaurant
22.05.20,9439457,82593p2278p2392,841914d9463,Restaurant
24.06.20,9439457,56958w4909x3923,793573k4164,Restaurant
26.06.20,9439457,59322x8646p4951,485196q7880,Restaurant
30.05.20,9439457,87989t7600a5175,802181g7135,Restaurant
28.05.20,9439457,67863a6043s1374,841914d9463,Restaurant
21.07.20,9439457,71163a4303i6278,929750i1407,Restaurant
13.07.20,9439457,98181l4445b3985,609378m3149,Restaurant
13.07.20,9439457,83425u6441b2641,841914d9463,Restaurant
16.08.20,9439457,86937p2501d7789,841914d9463,Restaurant
28.05.20,8525969,37732w1836q5012,765003q9187,Restaurant
29.06.20,8525969,57440f3310b9622,853655s6536,Restaurant
29.05.20,8525969,47883s4477y1136,548502s8496,Restaurant
22.04.20,3919927,77194y2992e3333,717520w3887,Restaurant
17.05.20,3919927,11523a3135b5880,483450v3886,Restaurant
29.05.20,3919927,42654q6335u1920,280572v9361,Restaurant
23.04.20,3919927,50645a7866t6112,961434u2055,Restaurant
28.04.20,3919927,32217v1959v3092,483450v3886,Restaurant
20.06.20,3919927,35540u1184i9169,961434u2055,Restaurant
19.06.20,3919927,70709b6348q2908,483450v3886,Restaurant
13.07.20,3919927,62182a4887d4156,961434u2055,Restaurant
07.07.20,3919927,98270c2450u4282,483450v3886,Restaurant
23.06.20,3919927,28137j2316y8961,961434u2055,Restaurant
15.07.20,3919927,65176t4856q9641,961434u2055,Restaurant
25.06.20,3919927,96452n4803y7226,961434u2055,Restaurant
13.08.20,3919927,99462z7220a5191,665924n8122,Restaurant
21.08.20,3919927,36044b6656s1831,961434u2055,Restaurant
23.08.20,3919927,39100f1832p6561,449438j6960,Restaurant
28.09.20,3919927,22792l9741f7539,609378m3149,Restaurant
17.09.20,3919927,85212y1471e9316,665924n8122,Restaurant
16.10.20,3919927,63093m7999t8788,449438j6960,Restaurant
08.06.20,5291055,26309x4221g6129,719475g9006,Restaurant
15.09.20,5291055,95480j9750m9623,997667h3117,Restaurant
06.09.20,5291055,35631f8275a2826,997667h3117,Restaurant
24.08.20,5291055,60265m4494j5721,231630t2321,Restaurant
01.07.20,4338595,86246h2024b8672,646402g8170,Restaurant
15.06.20,4338595,13265p7066o9466,122915b3615,Restaurant
29.05.20,4338595,81344k7923l7535,980379m1409,Restaurant
09.08.20,6795028,14663v6938h9724,548502s8496,Restaurant
05.08.20,6795028,26157w9456c6545,449438j6960,Restaurant
28.08.20,6795028,59805b1082p4255,449438j6960,Restaurant
24.07.20,6795028,66656w8119f7616,449438j6960,Restaurant
12.09.20,6795028,88177k9782t2203,449438j6960,Restaurant
25.09.20,6795028,77991z1779z2827,449438j6960,Restaurant
30.08.20,6795028,46101y7922n5505,449438j6960,Restaurant
26.09.20,6795028,98932q8448k8501,183117c2238,Restaurant
16.10.20,6795028,71232n4110n6685,652184r6234,Restaurant
19.10.20,6795028,62409h1088m9243,652184r6234,Restaurant
26.05.20,1188847,14889a3995a5141,606780k2011,Restaurant
20.07.20,1188847,39461j9676k5609,606780k2011,Restaurant
26.10.20,3949741,65814i2508x3857,545564h5297,Restaurant
25.04.20,3990155,27032v6973n5394,801119g8055,Restaurant
01.09.20,6535926,83545g5965b5387,896430s1281,Restaurant
26.07.20,8867396,76035n5638r8114,137773e6899,Retail store
01.07.20,8867396,65115r5137d2073,137773e6899,Retail store
19.07.20,8867396,15756a9477r5863,137773e6899,Retail store
12.06.20,9143440,64706t4537w6242,676365h9785,Restaurant
29.04.20,3430267,18568g7194x2117,189914l6064,Restaurant
14.05.20,3430267,47331y5853m3694,591023u5184,Restaurant
21.05.20,3430267,10979g4369e9767,243604r1416,Restaurant
27.06.20,3430267,98432f3977h4109,843378t8926,Restaurant
25.07.20,3430267,23581y8647k1178,259247f3330,Restaurant
18.07.20,3430267,30946b8991s3738,938934b4792,Restaurant
01.07.20,3430267,21884w4084d8245,259247f3330,Restaurant
29.07.20,3430267,47602r3570y8615,938934b4792,Restaurant
27.07.20,3430267,25399c8806o9735,938934b4792,Restaurant
03.08.20,3430267,18056z2260y2960,938934b4792,Restaurant
12.08.20,3430267,66249d9597q5024,259247f3330,Restaurant
18.09.20,3430267,18802q6936m9371,938934b4792,Restaurant
23.09.20,3430267,34586q4617x9852,591023u5184,Restaurant
25.08.20,3430267,25692x5394g5666,428963k6523,Restaurant
16.10.20,3430267,77175t9194f4262,938934b4792,Restaurant
25.10.20,3430267,95818j2061y9678,383217b8485,Restaurant
15.07.20,7828281,96394d6041r3166,779201i9626,Retail store
06.07.20,7828281,47637u7013r6212,779201i9626,Retail store
17.07.20,7828281,33961k5609y2358,779201i9626,Retail store
23.07.20,7828281,29005c6852m6864,779201i9626,Retail store
26.10.20,2535985,63755z8257p7381,279504r2933,Restaurant
22.10.20,5159172,11816t6069m3095,791858i5563,Restaurant
21.10.20,4207376,59273f1994y2461,120772q9252,Restaurant
29.04.20,5109550,88135l7309g3110,729336c9300,Restaurant
24.05.20,5109550,53091g4316n7435,420238c6426,Restaurant
30.05.20,6262782,33332g3642k2306,980379m1409,Restaurant
09.06.20,6262782,27668x7400s3393,278992n1442,Restaurant
08.06.20,6262782,81315r7854k1058,120772q9252,Restaurant
07.06.20,6262782,39866h1232f1130,238913y4112,Restaurant
29.05.20,6262782,21781y8690g6925,553951h9837,Restaurant
26.05.20,6262782,29147r9964j8870,553951h9837,Restaurant
18.06.20,6262782,55820e2321d7326,553951h9837,Restaurant
07.06.20,6262782,20402q6781t1031,585293v5839,Restaurant
04.08.20,6262782,45278b6911q3039,997667h3117,Restaurant
27.09.20,2628379,45785s8634j2415,216498n4482,Restaurant
20.09.20,2628379,61378k2386d9537,386615k5470,Restaurant
21.09.20,2628379,79540i5427c1303,923496b1261,Restaurant
02.08.20,6766634,41555r4029r1592,879424k1755,Restaurant
10.09.20,6766634,52697t2120a1507,683540m4206,Restaurant
31.08.20,6766634,41990t2298g5371,606780k2011,Restaurant
07.09.20,6766634,46582z6796s9387,879424k1755,Restaurant
23.08.20,6766634,24393l6692e9503,232413d3220,Restaurant
25.08.20,6766634,35735c5062k7274,259247f3330,Restaurant
28.10.20,6766634,70557w6997g3396,879424k1755,Restaurant
21.07.20,6501280,65585l3584d9585,618549q5701,Restaurant
31.05.20,7231951,47946u6353x6545,269594u3009,Restaurant
19.07.20,7231951,92553g7658b3512,843262c5356,Restaurant
09.07.20,7231951,66600s5686i9054,150145v1224,Restaurant
10.08.20,7231951,42962l8633m6235,518358c4270,Restaurant
01.09.20,7231951,37592p3354l2603,878799m9246,Restaurant
07.09.20,7231951,60483f6243w9120,843262c5356,Restaurant
13.09.20,7231951,23745y9522j2530,489357g7300,Restaurant
26.08.20,7231951,11887r4300f5726,843262c5356,Restaurant
02.09.20,7231951,87027d4136h7747,220560y3451,Restaurant
27.09.20,7231951,76659g4402f3384,728206q8426,Restaurant
22.10.20,7231951,76293b3623x1783,466231e3547,Restaurant
27.05.20,4092261,93664w4648t8636,192976e3251,Restaurant
20.05.20,5994257,28062y2017v8995,618765i2910,Restaurant
31.05.20,5030816,35052d5787k5991,530909k6153,Restaurant
05.06.20,4593699,73832y7301o5791,863086r6712,Restaurant
10.08.20,4593699,31060g7513q9746,965620i3151,Restaurant
27.07.20,4593699,40616v5298r6069,965620i3151,Restaurant
27.07.20,4593699,69782n7802x7996,364123c8835,Restaurant
29.07.20,4593699,31875s8817l4465,364123c8835,Restaurant
05.08.20,4593699,20849x8876y1258,364123c8835,Restaurant
04.08.20,4593699,25371a3815q3603,965620i3151,Restaurant
06.08.20,4593699,88621x1683z6977,364123c8835,Restaurant
14.09.20,4593699,54185m2695u7898,364123c8835,Restaurant
10.09.20,4593699,63211s8282b3334,364123c8835,Restaurant
29.08.20,4593699,83647m2065b3144,364123c8835,Restaurant
23.09.20,4593699,14590e9012p4102,364123c8835,Restaurant
04.09.20,4593699,73678y5794l7726,364123c8835,Restaurant
26.08.20,4593699,38720o5034i8666,401602g1710,Restaurant
24.08.20,4593699,80871q9013p4903,364123c8835,Restaurant
14.09.20,4593699,53434n4489m7629,364123c8835,Restaurant
15.09.20,4593699,51718s3061i8295,364123c8835,Restaurant
14.09.20,4593699,33620z5743w9956,965620i3151,Restaurant
25.09.20,4593699,16737w9212a9424,965620i3151,Restaurant
22.08.20,4593699,20447l6474b4287,364123c8835,Restaurant
01.10.20,4593699,33700e1181m3660,364123c8835,Restaurant
29.08.20,4593699,76766h5201h2527,364123c8835,Restaurant
06.09.20,4593699,20425z8126e8163,965620i3151,Restaurant
22.09.20,4593699,53231x3846h4215,364123c8835,Restaurant
17.09.20,4593699,28585d3905e4669,364123c8835,Restaurant
15.09.20,4593699,46232v6150g9482,364123c8835,Restaurant
30.09.20,4593699,66528m6874i2513,364123c8835,Restaurant
01.09.20,4593699,24875j4156t7522,364123c8835,Restaurant
13.09.20,4593699,98572n2951i3746,364123c8835,Restaurant
14.10.20,4593699,23853r8165z8418,364123c8835,Restaurant
19.10.20,4593699,84598x5941k4620,364123c8835,Restaurant
06.10.20,4593699,85505w5921u2274,364123c8835,Restaurant
18.10.20,4593699,29568r1906f9681,364123c8835,Restaurant
27.09.20,4593699,14225r6160n8205,364123c8835,Restaurant
30.09.20,4593699,73584o4628a2223,364123c8835,Restaurant
24.10.20,4593699,75860v5120u1971,364123c8835,Restaurant
19.10.20,4593699,56249g5333w6201,364123c8835,Restaurant
10.10.20,4593699,23729y7056j4885,364123c8835,Restaurant
01.08.20,1883099,84270c4317t9439,168823d4282,Restaurant
09.09.20,1883099,47737m1161x1994,951251c2790,Restaurant
17.09.20,1883099,11693u5565g1146,168823d4282,Restaurant
10.08.20,9022472,42411t7561d7576,664402d6293,Restaurant
05.06.20,7797576,75964x5537v6684,481877z1569,Restaurant
23.06.20,7797576,41910h5401v9535,192976e3251,Restaurant
23.06.20,7797576,71995f8553u5047,192976e3251,Restaurant
04.06.20,7797576,64159b5315l4413,522503s4953,Restaurant
11.07.20,7797576,52955n5182c5237,561336u1009,Restaurant
22.07.20,7797576,49102n8150m5938,341670x4730,Restaurant
08.08.20,7797576,58411s1517y9294,341670x4730,Restaurant
29.08.20,5238917,34983w2886k3101,965620i3151,Restaurant
26.09.20,5238917,34016e5245o1567,965620i3151,Restaurant
24.07.20,5467674,50423c3007b2772,662755m2231,Restaurant
25.06.20,5467674,69939y4963z9013,379963c5900,Restaurant
27.08.20,5467674,62263c2810o9907,662755m2231,Restaurant
29.08.20,5467674,95055y5074d6137,379963c5900,Restaurant
01.09.20,5467674,32602o3860g5459,662755m2231,Restaurant
10.09.20,5467674,30879t4391g7271,662755m2231,Restaurant
01.09.20,5467674,82730w3388r2237,662755m2231,Restaurant
24.08.20,5467674,23380y4747q1703,160016h2281,Restaurant
30.08.20,5467674,39872y6367c5275,330499y9274,Restaurant
12.10.20,5467674,44701m7030b4141,662755m2231,Restaurant
24.10.20,5467674,85821w4177q6783,662755m2231,Restaurant
11.09.20,5782429,77567e5399y9331,509910z3297,Restaurant
01.09.20,5782429,30497v5363z1475,509910z3297,Restaurant
23.09.20,5782429,62899p6725g5431,878684t3803,Restaurant
21.09.20,5782429,45564l8135k1816,510808j4325,Restaurant
11.10.20,5782429,92021h5455m7926,509910z3297,Restaurant
02.06.20,3228936,74684q2248i2797,462083p9846,Restaurant
24.05.20,3228936,86445r6088f6198,462083p9846,Restaurant
24.06.20,3228936,84631o5965i8053,414379v8013,Restaurant
30.05.20,3228936,99414r6705r4868,462083p9846,Restaurant
21.06.20,3228936,85785g4894a6548,757678o8521,Restaurant
07.07.20,3228936,90709u3238p3705,360162a1843,Restaurant
07.07.20,3228936,16995d4696s4918,241686j4263,Restaurant
16.07.20,3228936,94706v5280m4870,414379v8013,Restaurant
12.07.20,3228936,81375i5584b8360,414379v8013,Restaurant
23.07.20,3228936,37423k1059l2749,414379v8013,Restaurant
14.07.20,3228936,65984k4304h8395,241686j4263,Restaurant
08.07.20,3228936,80639x7282x3951,241686j4263,Restaurant
20.07.20,3228936,70339a9547y9354,414379v8013,Restaurant
30.06.20,3228936,55565x4108d7418,757678o8521,Restaurant
22.09.20,3228936,88154h5462k2857,757678o8521,Restaurant
17.06.20,7115894,68266g2024j3273,114393w7204,Restaurant
18.06.20,7115894,31697f9193o8612,969362y1026,Restaurant
30.06.20,7115894,90622y6034n9855,248706j3783,Restaurant
31.07.20,7115894,51336l7415c8362,802388x4218,Restaurant
04.07.20,7115894,65878s6799k6837,114393w7204,Restaurant
07.07.20,7115894,72831t4011d6675,980379m1409,Restaurant
13.07.20,7115894,63596d3366h2942,307983z2953,Restaurant
21.07.20,7115894,41213n4573p5381,423970b7766,Restaurant
01.08.20,7115894,73499j2135v3352,163106u7195,Restaurant
05.08.20,7115894,39803n6532d7845,434075t7436,Restaurant
01.08.20,7115894,97045a7788s9883,114393w7204,Restaurant
08.08.20,7115894,31617d8569n5542,114393w7204,Restaurant
21.09.20,7115894,22631o7120d7730,423970b7766,Restaurant
09.09.20,7115894,35476q3397d7293,248706j3783,Restaurant
08.09.20,7115894,82023c1003d8540,163106u7195,Restaurant
29.09.20,7115894,82828l1576w9450,114393w7204,Restaurant
20.09.20,7115894,28849u5427c3012,307983z2953,Restaurant
29.09.20,7115894,34324d6248d2451,114393w7204,Restaurant
22.09.20,7115894,32263m6720t2797,163106u7195,Restaurant
20.10.20,7115894,16582n5080s7764,191289f4010,Restaurant
20.10.20,7115894,81796w1877o3680,163106u7195,Restaurant
11.10.20,7115894,13331c8925d4063,114393w7204,Restaurant
15.09.20,4014277,55144p5194y7490,114393w7204,Restaurant
23.09.20,4663844,31824h5594h2144,159424f7959,Restaurant
09.09.20,4663844,47529i4377l5258,618549q5701,Restaurant
16.09.20,4663844,64066q4087g6682,159424f7959,Restaurant
29.08.20,5407027,91304i1587y4481,618549q5701,Restaurant
25.08.20,5407027,59381v3822a6143,387302p9794,Restaurant
04.09.20,5741521,60893z6310g6476,361216z6449,Restaurant
20.07.20,7767826,92878b8731f6382,841914d9463,Restaurant
25.08.20,9533161,51909u3953h6590,909373o8807,Retail store
21.09.20,9533161,63893k7889h2186,859489v4876,Retail store
20.09.20,9533161,30019o4842r9816,909373o8807,Retail store
15.05.20,7967171,92218s9613p1004,480880r8526,Restaurant
26.04.20,7967171,74184o6044k1759,480880r8526,Restaurant
02.05.20,7967171,40654e2740r8405,480880r8526,Restaurant
17.06.20,7967171,93520q6643c3293,480880r8526,Restaurant
10.06.20,7967171,80319l8602x9600,548450b3312,Restaurant
29.06.20,7967171,23135b7424s2192,480880r8526,Restaurant
26.05.20,7967171,92515j7785h8469,189914l6064,Restaurant
09.06.20,7967171,14071w4799q1442,725392g2580,Restaurant
27.05.20,7967171,44627g3725w2936,480880r8526,Restaurant
10.06.20,7967171,73310d9556e5819,548450b3312,Restaurant
16.06.20,7967171,75541g5015j3473,548450b3312,Restaurant
04.06.20,7967171,26611g1606f8799,548450b3312,Restaurant
24.06.20,7967171,43596z8031c4134,802827b3279,Restaurant
17.07.20,7967171,19135g6625n4801,122915b3615,Restaurant
27.06.20,7967171,51713p9526e6478,802827b3279,Restaurant
29.06.20,7967171,19014d4571h4803,706600v7674,Restaurant
31.07.20,7967171,12012f6601y1564,249051n4053,Restaurant
27.07.20,7967171,87530c2382x9999,122915b3615,Restaurant
10.08.20,7967171,98852u1824c3428,548450b3312,Restaurant
08.08.20,7967171,18345y5815p4948,342693b6328,Restaurant
30.07.20,7967171,38963d3552y4576,480880r8526,Restaurant
24.08.20,7967171,84582a8618m2570,979600w1494,Restaurant
16.08.20,7967171,25377a3128u6897,548450b3312,Restaurant
05.09.20,7967171,39686r3022p9796,973315e5380,Restaurant
24.09.20,7967171,17554i1515t3197,395748m4883,Restaurant
22.08.20,7967171,43699d6096y4609,238913y4112,Restaurant
05.09.20,7967171,94854h2833g4345,729629l4733,Restaurant
01.09.20,7967171,52606d5427v5026,275842a8803,Restaurant
06.09.20,7967171,13695i1638t9015,724071l7439,Restaurant
27.10.20,7967171,39720q7957b3386,409916j1368,Restaurant
31.10.20,7967171,36997b4760e7119,480880r8526,Restaurant
11.10.20,7967171,27511n6013n2075,965620i3151,Restaurant
08.10.20,7967171,97151o5984v6774,238913y4112,Restaurant
25.10.20,7967171,23113u7520z6557,903531c8977,Restaurant
25.06.20,7470926,62217t8118t9504,433782e9078,Restaurant
20.07.20,7470926,56953m4625m9957,268128q3843,Restaurant
27.06.20,7470926,94554y9422e3906,932757h8571,Restaurant
27.07.20,7470926,72969w9223d5707,371153l1480,Restaurant
17.08.20,7470926,63484e5083h2009,932757h8571,Restaurant
12.05.20,1002904,68280o4306o7805,769379r1492,Restaurant
21.05.20,1002904,44203a8947x6681,163106u7195,Restaurant
31.05.20,2638989,18240r8788h8940,735824c6119,Restaurant
28.06.20,2638989,57027s5958p5688,387302p9794,Restaurant
28.06.20,5251218,35744w1914v8501,238913y4112,Restaurant
15.08.20,5251218,72268q6584o9940,238913y4112,Restaurant
25.08.20,5251218,70696r7515v9403,238913y4112,Restaurant
27.08.20,5251218,27470d8334j5024,330499y9274,Restaurant
22.08.20,5251218,29059w6409d8317,740780z8574,Restaurant
25.08.20,5251218,83177t4897b7356,965620i3151,Restaurant
09.09.20,5251218,29042q4617i9343,238913y4112,Restaurant
30.09.20,5251218,68144t5307t7558,330499y9274,Restaurant
26.08.20,5251218,71790v7636q4236,238913y4112,Restaurant
30.10.20,5251218,24931w1341f3954,740780z8574,Restaurant
23.10.20,5251218,60166y2061d2411,275842a8803,Restaurant
21.09.20,5251218,48528n8580c5554,740780z8574,Restaurant
10.10.20,5251218,92949j6013e5708,740780z8574,Restaurant
23.09.20,5251218,24454d3343e5987,330499y9274,Restaurant
02.10.20,5251218,94428b5778s4563,330499y9274,Restaurant
29.09.20,5251218,99799n1583s8731,740780z8574,Restaurant
14.10.20,5251218,46422e6901w7365,688545n4544,Restaurant
30.09.20,5251218,22032n1482l3015,823301c8222,Restaurant
18.10.20,5251218,57967g1848g9524,330499y9274,Restaurant
22.10.20,5251218,52470j9583j1831,823301c8222,Restaurant
11.10.20,5251218,43156u3787x4505,238913y4112,Restaurant
29.08.20,1412747,35754s8376y7843,109445d7398,Retail store
25.08.20,1412747,81986a7713l4297,383123i8191,Retail store
07.09.20,1412747,82461w4710q5161,109445d7398,Retail store
29.04.20,4021517,12991w5968h7810,355454n1613,Restaurant
25.05.20,4021517,49306e9805l2357,253237o3958,Restaurant
23.05.20,4021517,50719z7731y4808,211675s2957,Restaurant
